0.0007000000000000001	91.48407295848165	0.031892236323434	0.0	1.4105533163132384	1.4424455526366688
0.0014000000000000002	182.5005643832325	0.12619368342271536	0.0	1.4114165230837732	1.5376102065064818
0.0021000000000000003	272.5355851628448	0.2787750790095477	0.0	1.4151464388533077	1.693921517862835
0.0028000000000000004	360.76012049964527	0.4828776146372918	0.0	1.425101836791705	1.9079794514290211
0.0035	446.66215249355196	0.7290750747412024	0.0	1.4460144485594935	2.175089523300684
0.0042	527.737677273935	1.0045246341869494	0.0	1.4846251330445346	2.489149767231483
0.0049	600.2310437823425	1.2876074909545172	0.0	1.55444398169524	2.842051472649751
0.0056	6.089852322698589	0.008975410054216185	0.0	2.995107419040592	3.0040828290947696
0.006299999999999999	5.283982126894403	0.007201903513610349	0.0	2.9987741750836796	3.0059760785972816
0.00665	5.0271492770835655	0.006482283713609023	0.0	3.0002287061986146	3.0067109899121998
0.007	4.851470297699188	0.0058802455217249385	0.0	3.0014611390825685	3.007341384604245
0.007350000000000001	4.742257606860967	0.005366437951526022	0.0	3.002520708288472	3.0078871462399572
