0.0007000000000000001	91.43134014107746	0.031889356011671866	0.0	1.80785951432482	1.8397488703364808
0.0014000000000000002	182.3215024834076	0.1261829181762499	0.0	1.9002797555689748	2.026462673745232
0.0021000000000000003	272.284869723292	0.2787521803855823	0.0	2.055605561234567	2.3343577416201455
0.0028000000000000004	360.71150175339574	0.48286783686656537	0.0	2.2691400498108565	2.7520078866774234
0.0035	446.85783960987897	0.7293056890268372	0.0	2.5368755653770303	3.26618125440388
0.0042	528.0988863012321	1.0057461502732963	0.0	2.8449833133860185	3.8507294636592975
0.0049	601.4609736077288	1.2934814157206889	0.0	3.1987800612238386	4.492261476944505
0.0056	3.596357003179784	0.01021685293610765	0.0	3.51934695967788	3.529563812613999
0.006299999999999999	4.105184422572058	0.008387721187885265	0.0	3.522371025302205	3.530758746490095
0.00665	2.8036054145282012	0.007477126815132622	0.0	3.5236673637690745	3.531144490584173
0.007	2.3662750193446627	0.00678775961353733	0.0	3.524656938045086	3.531444697658581
0.007350000000000001	2.0359085293227346	0.00619400958511424	0.0	3.5255517682317006	3.5317457778168757
